City,Restaurant,Price,Avg ratings,Total ratings,Delivery time,Chinese,North Indian,Indian,Fast Food,Beverages,Desserts,Biryani,Snacks,South Indian,Continental
1,Kings Pizza Hut,200.0,2.9,80,58,0,0,0,0,0,0,0,0,0,1
6,Niyaz Biriyani,300.0,2.9,80,67,1,0,1,0,0,0,1,0,1,0
6,Ottoman Baklava,500.0,4.4,100,46,0,1,1,0,0,0,0,0,0,0
1,A.M.Tiffin Centre,150.0,4.1,50,29,0,0,1,0,0,0,0,0,1,0
3,Zhatkan Patkan Rasoi,350.0,2.9,80,38,0,0,1,0,0,0,0,0,0,0
1,Hotel Swagath,200.0,4.4,100,43,0,1,1,0,0,0,0,0,0,0
1,Roll It Up,300.0,3.2,20,32,1,0,0,1,1,0,0,1,0,0
0,Cafe Reset,900.0,2.9,80,62,0,0,1,0,0,1,0,0,0,0
8,M.P Chicken & Omlet,200.0,3.2,20,37,1,0,0,0,0,0,0,1,0,0
4,Tripti Snacks Bar,240.0,4.5,20,51,1,0,0,0,0,0,1,0,0,0
8,M.P. Tandoori Chicken 65,200.0,2.9,80,44,0,0,1,0,0,0,0,0,0,0
5,The House Of Chopsticks By Pind Balluchi,300.0,2.9,80,47,1,1,1,0,0,0,0,0,0,0
3,August 1 Five,200.0,2.9,80,60,1,0,0,0,1,0,0,0,0,1
7,Hari Om Kathiyawadi,400.0,4.0,100,72,0,1,1,0,0,0,0,0,0,0
0,India Chai Lounge,250.0,2.9,80,47,0,0,0,1,1,0,0,0,0,0
4,Urban Cloud,300.0,4.3,20,76,1,1,1,1,0,0,1,0,0,0
3,Wassup Pizza,199.0,2.9,80,65,0,0,0,0,1,0,0,0,0,0
0,Dal Chawal Roti Sabji,200.0,2.9,80,46,0,1,1,0,0,0,0,0,0,0
4,Buddy Bites,200.0,2.9,80,79,0,0,1,0,0,0,0,0,0,0
8,Kudrati Kahumbo,200.0,4.8,50,38,0,0,0,0,1,0,0,0,0,0
0,The Tasty Planet,70.0,2.9,80,48,0,0,0,1,1,0,0,1,0,0
2,Sara India Da Mini R,300.0,2.9,80,49,0,0,1,0,0,0,1,0,0,0
6,Thoothukudi Macroon,100.0,4.1,20,53,0,0,0,0,0,0,0,1,0,0
4,D Chef Kitchen,300.0,2.9,80,83,1,1,1,0,0,0,1,1,0,0
4,Abhinandan Ravi Ji,200.0,2.9,80,44,0,0,0,0,0,0,0,1,0,0
8,The New Shivam Bakery,200.0,2.9,80,60,0,0,0,0,0,1,0,1,0,0
7,Ark Cafe,300.0,2.9,80,45,0,0,0,1,1,0,0,0,0,0
1,I Creamy Cafe,200.0,2.9,80,52,0,1,1,0,0,0,0,0,0,0
1,Sv Food Court,149.0,2.9,80,67,1,0,0,0,0,0,1,0,0,0
4,Bonophool Restaurant,500.0,2.9,80,70,0,1,1,0,0,0,1,0,0,0
2,Al Kareem Restaurant,200.0,2.9,80,51,0,0,1,0,0,0,0,0,0,0
2,Nh1 Bowls - Highway To North,250.0,3.3,20,45,0,1,1,0,0,0,1,1,0,0
4,Mehfill,300.0,2.9,80,71,1,0,1,0,0,0,0,0,0,0
3,Oakleaf,1000.0,2.9,80,54,0,1,1,0,0,0,0,0,0,0
5,Nh1 Bowls - Highway To North,250.0,3.9,50,38,0,1,1,0,0,0,1,1,0,0
2,Shalimar Restaurant,500.0,2.9,80,42,1,0,1,0,1,0,0,0,0,0
2,Nagpal Fish Fry,600.0,4.0,20,54,1,1,1,0,0,0,0,0,0,0
0,New Taj Briyani,200.0,2.9,80,55,1,0,0,0,0,0,1,0,0,0
6,Frozen Cafe Juices & Ice Cream,100.0,2.9,80,58,0,0,1,0,0,0,0,0,0,0
7,Radhanand Restaurant,200.0,2.9,80,34,1,0,0,0,0,0,0,0,0,0
0,Breakfast Junction,200.0,2.9,80,45,0,1,1,0,0,0,0,0,0,0
0,The Naati Bar And Kitchen,500.0,4.2,20,61,0,0,1,0,0,0,0,0,0,0
8,Etc - Ginger Hotel,300.0,4.3,50,47,1,1,1,0,0,0,0,0,0,0
3,Arabian Grills,300.0,3.7,20,80,0,0,1,0,0,0,0,0,0,0
2,Cafe Sahil,250.0,2.9,80,39,1,0,1,0,0,0,1,0,0,0
2,Surprise India - Cakes N Desserts,300.0,2.9,80,44,0,0,0,0,0,1,0,0,0,0
4,Absabsolute Barbecues,500.0,4.2,20,83,1,1,1,0,0,0,1,0,0,0
1,S V Food Court,200.0,2.9,80,52,1,0,0,0,0,0,0,0,0,0
1,Bake Zone Bakery&Lounge,300.0,2.9,80,40,0,0,0,1,0,1,0,0,0,0
2,Zaza 22 Spice Biryani,250.0,3.8,20,40,0,1,1,0,0,0,1,1,0,0
5,Zaza 22 Spice Biryani,250.0,4.0,100,38,0,1,1,0,0,0,1,1,0,0
2,Surti Egg,500.0,2.9,80,45,0,0,1,0,0,0,0,1,0,0
2,99@Biryani,200.0,3.5,20,55,0,0,0,0,0,0,1,0,0,0
2,Everything Rice,350.0,3.9,100,40,0,0,0,0,0,0,1,0,0,0
4,Masala Factory,350.0,4.1,50,69,0,0,1,0,0,0,1,0,0,0
2,Chulah - The Amritsari Dhaba,400.0,4.1,100,50,0,1,1,0,0,0,0,0,0,0
2,Cafe Marol (Since 1975),700.0,2.9,80,56,1,0,0,0,0,0,0,0,0,0
8,Rd Sharma Pavbhaji And Chaat,150.0,4.0,100,34,0,1,1,1,0,0,0,0,0,0
2,Idlis And More,140.0,2.9,80,53,0,0,1,0,1,0,0,1,1,0
7,Al Kafeel Biryani,250.0,2.9,80,34,0,1,1,0,0,0,1,0,0,0
4,Samrat Shazada,200.0,2.9,80,71,1,0,1,0,0,0,0,1,0,0
0,Voosh Thalis & Bowls,199.0,3.5,50,55,0,1,1,0,1,0,0,0,0,0
2,Marrakesh,300.0,4.1,500,52,0,0,1,1,1,1,1,0,0,0
8,Farki,200.0,2.9,80,57,0,0,0,0,1,1,0,0,0,0
6,Jimmy'S Kitchen,300.0,2.9,80,63,1,0,0,0,1,0,0,0,0,0
1,Chinese Fast Food,250.0,2.9,80,37,1,0,0,0,0,0,0,0,0,0
4,Uttarayan Fast Food And Snacks,250.0,4.2,50,64,0,0,0,1,0,0,0,0,0,0
3,Crunchy Chicken Chunks .C3,300.0,4.2,20,68,0,0,0,1,0,0,0,0,0,0
1,Fish Oh Fish,400.0,2.9,80,38,0,0,0,0,0,0,1,0,0,0
5,Murg Express,300.0,2.9,80,57,0,1,1,0,0,0,0,0,0,0
7,Cherries - Silver Heights,300.0,2.9,80,40,0,0,1,0,0,0,0,0,0,0
4,Swadsutra,299.0,3.8,50,80,1,0,1,0,0,0,1,0,0,0
4,Bhukkad Gorilla,200.0,4.0,50,65,0,0,1,1,0,0,0,1,0,0
1,Nice Day Baquares And Ice Creams,100.0,2.9,80,38,1,0,0,0,0,0,0,0,0,0
4,Chowology,200.0,4.4,100,66,1,0,0,1,0,0,0,0,0,0
4,Vantus,200.0,2.9,80,52,0,0,0,1,0,0,0,0,0,0
1,Bachchu S Chaat By Phulkaas,200.0,2.9,80,39,0,0,0,0,0,0,0,1,0,0
1,Ms Mandi And Shawarma,240.0,4.1,50,39,0,0,1,0,0,0,0,0,0,0
4,Where To Go,600.0,2.9,80,49,0,0,1,0,0,0,0,0,0,1
8,Lemon Grass Garden Restaurant,500.0,4.3,50,55,1,1,1,0,0,0,0,0,0,0
8,Breadoze Fast Food,300.0,2.9,80,52,0,0,1,0,0,0,0,0,0,0
1, Sahadeva Reddy'S Biryani Durbar,250.0,4.1,50,45,1,0,1,0,0,0,1,0,0,0
7,Royal Punjab Food Court,200.0,2.9,80,75,1,1,1,1,0,0,0,0,0,0
0,Plutos Kitchen,450.0,2.9,80,65,0,1,1,0,0,0,0,0,0,0
0,The Blue Bawarchi Restaurant(Odia And Bengali Food,300.0,2.8,20,63,0,0,1,0,0,0,0,0,0,0
0,Big Bowl Company,250.0,4.1,100,53,1,1,1,1,0,0,1,0,0,0
6,Hotel Harish,300.0,4.0,20,72,1,1,1,0,0,0,0,0,1,0
7,Chatode Online Eatery,500.0,2.9,80,46,0,0,1,0,0,0,0,0,0,0
0,Yumlane Pizza,300.0,3.9,100,45,0,0,0,0,1,1,0,1,0,0
0,Pizza 997 Ad,350.0,2.9,80,55,0,0,0,0,1,1,0,1,0,0
0,Eatfit,270.0,4.4,500,38,0,1,1,0,0,0,1,0,0,0
0,Aligarh House,400.0,3.8,100,40,0,1,1,0,1,1,1,0,0,0
6,Sree Gupta Bhavan,200.0,4.3,100,64,0,1,1,0,0,0,0,0,0,0
3,Sapkal Foods,100.0,2.9,80,62,0,0,1,1,0,0,0,1,0,0
3,Mummy Ki Roti,200.0,2.9,80,79,1,1,1,0,0,0,0,0,0,0
4,The Cloud Express,300.0,2.9,80,84,0,0,1,0,0,0,0,0,0,0
0,Friends Euro Restaurant,599.0,2.9,80,65,1,0,1,1,0,0,0,0,0,1
2,Sorrentina - Italian Bakery & Kitchen,300.0,2.9,80,60,0,0,0,0,0,1,0,0,0,0
6,Artinci - Indulge Guilt Free!,200.0,4.2,100,66,0,0,0,0,1,1,0,1,0,0
6,Bismilla Fine Dining,250.0,3.2,100,50,1,1,1,0,0,0,1,0,0,0
5,Level 2 By Radisson Blu,1000.0,2.9,80,56,0,0,0,0,0,1,0,0,0,0
5,Indyaki By Radisson Blu,1000.0,2.9,80,58,0,0,0,0,0,1,0,0,0,0
5,Oro By Radisson Blu,1000.0,2.9,80,58,0,0,0,0,0,1,0,0,0,0
5,Tea Lounge By Radisson Blu,1000.0,2.9,80,56,0,0,0,0,0,1,0,0,0,0
5,Cupcakes By Radisson Blu,1000.0,2.9,80,61,0,0,0,0,0,1,0,0,0,0
1,The Joint Shawarma,400.0,4.0,20,32,0,0,1,0,0,0,0,0,0,0
1,Sunrise Tiffins Bakery And Fastfood,200.0,2.9,80,40,0,0,0,0,1,0,0,0,0,1
3,Thikana,1500.0,2.9,80,67,1,1,1,0,0,0,0,0,0,0
1,Pista House Restaurant,500.0,4.1,500,48,1,0,1,0,1,0,1,0,0,0
5,Shiv Shankar Dhaba,170.0,4.0,100,36,1,0,0,0,0,0,0,1,0,0
0,The Momo Co.,250.0,3.8,50,55,1,0,0,0,0,0,0,0,0,0
3,China Wale,200.0,2.9,80,75,1,0,0,0,0,0,0,0,0,0
3,Meal Box,200.0,2.9,80,74,0,0,1,0,0,0,0,0,0,0
6,Magil Annam,250.0,4.4,20,66,0,0,1,1,0,0,1,0,1,0
6,Tn 03 Cafe,300.0,2.9,80,63,0,0,0,0,1,1,0,1,0,1
0,Voosh Dakshin,129.0,2.9,80,57,0,0,1,0,1,0,0,1,1,0
8,Spice Petals,800.0,2.9,80,58,1,1,1,0,1,1,0,0,0,1
1,Hasrat Catering India,300.0,2.9,80,46,0,0,1,0,0,0,0,0,0,0
3,Garva Biryani,300.0,3.6,20,34,0,0,0,0,0,0,1,0,0,0
2,Ma Laxmi Food Corner,200.0,2.9,80,60,1,0,0,0,0,0,0,0,0,0
6,Neythal Restaurant,300.0,4.2,20,69,1,0,1,0,0,0,1,0,0,0
4,'@ Thala-E-Wah,200.0,2.9,80,69,1,0,1,0,0,0,0,0,0,0
4,The Asian Flare,500.0,4.4,100,81,1,0,0,0,1,1,0,0,0,0
2,Mad Momos,250.0,3.8,500,60,1,0,0,0,1,0,0,1,0,0
3,Krushnakala Khanawal,200.0,2.9,80,71,0,0,1,0,0,0,0,0,0,0
1,Biryanis And More,350.0,3.9,100,49,1,0,0,0,0,0,1,0,0,0
3,Cheesiano Pizza(Law College),300.0,3.9,50,48,0,1,1,0,0,0,0,0,0,0
2,New Annapurna Lunch Home,100.0,2.9,80,48,1,0,1,0,0,0,0,0,0,0
0,Salad Matters,550.0,4.5,100,65,0,0,0,0,1,1,0,0,0,0
2,149@Biryani,200.0,2.9,80,59,0,1,1,0,0,0,1,0,0,0
3,Theobroma,500.0,4.6,100,32,0,0,0,0,1,1,0,0,0,0
0,Pure And Natural,450.0,2.9,80,47,0,0,0,0,0,0,0,0,0,1
6,The Sandwich Club,150.0,2.9,80,73,0,0,0,1,1,0,0,0,0,0
3,Mcdonald'S Gourmet Burger Collection,600.0,3.9,50,36,0,0,0,1,1,1,0,0,0,1
0,Mcdonald'S Gourmet Burger Collection,600.0,4.1,20,32,0,0,0,1,1,1,0,0,0,1
7,Mcdonald'S Gourmet Burger Collection,500.0,4.4,50,30,0,0,0,1,1,1,0,0,0,1
6,Mcdonald'S Gourmet Burger Collection,600.0,4.3,100,40,0,0,0,1,1,1,0,0,0,1
2,Mcdonald'S Gourmet Burger Collection,600.0,4.3,100,36,0,0,0,1,1,1,0,0,0,1
8,Mcdonald'S Gourmet Burger Collection,500.0,4.2,50,34,0,0,0,1,1,1,0,0,0,1
0,Tandoor And Tadka,250.0,3.8,50,59,1,1,1,0,0,0,0,0,0,0
1,Potful - Claypot Biryanis,500.0,4.0,500,77,0,1,1,0,0,0,1,0,0,0
1,Wah! Kulcha,200.0,3.7,20,77,0,0,0,1,0,0,0,0,0,0
7,Kfc,400.0,4.2,500,37,0,0,0,1,0,0,0,1,0,0
2,Global Chaska,300.0,3.4,20,77,1,1,1,0,0,0,1,0,0,0
4,New Nijam Biryani & Fast Food,300.0,2.9,80,60,0,0,1,0,0,0,1,0,0,0
0,Suzy Q By 1522,800.0,4.3,20,47,0,0,1,0,0,1,0,0,0,1
4,The Pizza Palace,450.0,4.5,50,69,1,0,0,0,1,0,0,1,0,0
0,Paratha Box - 2X Filling,250.0,4.0,100,57,0,1,1,1,1,0,0,1,0,0
1,Lalaji Dilli Wale Chaat,300.0,2.9,80,66,0,0,0,1,1,0,0,0,0,0
2,Aai'S Kitchen,350.0,2.9,80,60,0,1,1,0,0,0,1,0,0,0
2,Elvics Kitchen,300.0,4.9,20,48,1,0,1,0,1,0,0,0,0,0
3,Breakfast Bee,199.0,2.9,80,81,1,0,0,1,0,1,1,0,0,0
3,Shazys Food Services,299.0,2.9,80,75,1,0,1,1,0,0,0,0,0,0
3,House Of Wadapav,199.0,2.9,80,80,0,0,1,0,0,0,0,1,0,0
6,Kadalsaar Unavagam,400.0,2.9,80,75,0,0,1,0,0,0,1,0,1,0
4,Supper Me,400.0,4.3,500,58,1,0,1,0,1,0,0,0,0,1
1,Sher-E-Punjab Dhaba,350.0,2.9,80,40,0,0,1,0,0,0,1,0,0,0
0,Faasos,200.0,4.1,100,34,0,0,1,0,1,1,0,1,0,0
0,Behrouz Biryani,500.0,4.3,100,48,0,1,1,0,0,1,1,0,0,0
0,Sweet Truth - Cake And Desserts,450.0,2.9,80,45,0,0,0,0,1,1,0,0,0,0
0,Lunchbox,200.0,4.1,100,38,1,1,1,0,0,1,1,0,0,0
0,The Good Bowl,400.0,4.2,20,39,1,1,1,0,0,1,1,0,0,0
0,The Biryani Life,250.0,4.0,20,38,0,1,1,0,0,1,1,0,0,0
0,Slay Coffee,200.0,4.4,20,44,0,0,0,0,1,1,0,0,0,0
4,Wow! China Bistro,400.0,4.0,100,77,1,0,0,1,1,1,0,1,0,1
1,Mamaz Almandi,300.0,2.9,80,48,0,0,1,0,0,0,0,0,0,0
2,Saavis Magic Kitchen,250.0,2.9,80,50,0,0,1,1,0,0,0,0,0,0
2,U Turn At Khar West,200.0,2.9,80,60,1,0,1,0,1,0,0,0,0,1
1,A Bowl Affair,300.0,3.3,20,33,1,0,1,0,1,0,0,0,0,0
2,Shaan Chinese,400.0,2.9,80,37,1,0,0,0,0,0,0,0,0,0
6,Le Roll Factorie,300.0,2.9,80,69,1,1,1,0,0,0,0,0,0,1
4,Wah Phuchka,100.0,4.7,50,74,0,0,0,1,1,0,0,1,0,0
0,Biryani Trip,400.0,4.2,100,32,0,0,1,0,0,0,1,0,0,0
0,Paratha Envy,400.0,4.4,100,48,0,1,1,0,0,0,0,0,0,0
0,Andhra Gunpowder,400.0,4.3,500,33,0,0,0,0,0,0,1,0,0,0
4,Hot And Fresh Foodies,250.0,2.9,80,95,1,0,0,0,0,0,1,0,0,0
6,Mlr Restaurant,450.0,2.9,80,61,0,0,1,0,0,0,1,0,0,0
1,Nalabheema Kitchen,250.0,3.9,100,60,1,0,0,0,0,0,0,0,0,0
8,Binayak Fast Food,200.0,4.5,50,58,0,0,0,1,0,0,0,0,0,0
5,The Godfathers Cafe,350.0,2.9,80,62,0,0,0,1,1,0,0,0,0,0
3,Breaking Bread Pune - Mehta Foods,200.0,2.9,80,48,0,0,1,0,0,0,0,0,0,0
4,Monginis,300.0,4.2,20,36,0,0,0,0,0,1,0,0,0,0
2,Momos Magic,200.0,2.9,80,48,0,0,0,1,0,0,0,1,0,0
3,Food Signal,350.0,2.9,80,82,1,0,1,0,0,0,0,0,0,0
7,Nishat Restaurant Tawa Fry,400.0,4.1,100,34,0,1,1,0,0,0,0,0,0,0
4,Hugo And Finn,400.0,2.9,80,54,0,0,0,0,1,1,0,0,0,0
4,Yo Chelo,300.0,3.9,20,58,0,0,0,1,0,0,0,0,0,0
6,The Old Mirchi Biryani,700.0,4.3,500,60,1,0,1,0,0,0,1,0,0,0
3,Parth Veg Nonveg,300.0,2.9,80,65,1,0,1,0,0,0,0,0,0,0
3,Hotel Vishwa,200.0,2.9,80,37,1,1,1,0,0,0,0,0,0,0
1,Ssv Foods,180.0,2.9,80,53,0,0,0,0,0,0,0,1,0,0
7,Biryani Stock Exchange,400.0,3.0,20,46,0,1,1,0,0,0,1,0,0,0
7,Bowlwrrap By Birmies,300.0,2.9,80,37,0,0,0,1,0,0,0,0,0,0
1,Tiny Foods Homely Food Court,300.0,4.1,50,76,0,0,1,0,0,0,0,0,0,0
0,Knight Bite,280.0,2.9,80,51,0,0,0,0,1,1,0,0,0,1
6,Ponnusamy Hotel Royapettah,400.0,4.2,100,50,0,1,1,0,0,0,1,0,1,0
4,Aalishan Restaurant & Caterer,200.0,2.9,80,47,0,0,1,0,0,1,1,0,0,0
1,The Kunafa Station,300.0,3.9,100,39,0,0,0,0,0,1,0,0,0,0
6,Tropical Fast Food,280.0,2.9,80,40,1,0,1,0,0,0,0,0,0,0
4,Couch Potato,200.0,4.1,50,51,1,0,0,0,0,0,0,0,0,0
4,Aadi Bangali Restaurant,300.0,2.9,80,43,0,0,0,1,0,0,0,0,0,0
4,Kamini Snacks,300.0,2.9,80,95,0,0,0,0,0,0,0,1,0,0
0,Donut Hubb,150.0,2.9,80,53,0,0,0,0,1,1,0,0,0,0
0,Nisarga Garden,200.0,4.1,100,56,0,1,1,0,1,0,0,0,1,0
0,S R Biriyani House,150.0,2.7,20,53,0,0,1,0,0,0,1,0,0,0
4,Hunger Bite @99,500.0,2.9,80,47,0,0,0,1,0,0,0,0,0,0
7,Banana Leaf,500.0,3.9,50,45,0,0,1,0,0,0,0,0,1,0
7,Kailash Omlet Center,300.0,2.9,80,44,0,0,1,0,0,0,0,0,0,0
0,Five Star Chicken And Koli Hut,150.0,2.9,80,55,0,0,0,1,0,0,0,1,0,0
1,Swiss Castle,500.0,4.6,100,28,0,0,0,0,0,1,0,0,0,0
2,Maxim Restaurant - Kerala Special,300.0,4.2,100,42,1,0,0,0,0,0,0,0,0,0
4,Mrs. Messy,250.0,2.9,80,70,1,0,1,0,0,0,0,0,0,0
2,Yogi'S Kitchen,1000.0,4.5,20,52,1,0,1,0,0,0,0,0,0,0
4,Caravan Cafe,500.0,4.4,500,68,0,0,0,0,0,0,0,0,0,1
5,Parashar Foods,350.0,3.7,20,34,0,1,1,0,0,0,0,1,0,0
1,Hotel Woodside (Veg),200.0,4.5,100,30,1,1,1,0,0,0,0,0,1,0
3,Magic Bites,300.0,2.9,80,65,1,0,1,1,0,0,0,1,0,1
4,Ebites@99,200.0,4.4,50,47,1,1,1,0,1,1,0,0,0,0
3,Hotel Shabnam,300.0,3.8,20,61,0,0,1,0,0,0,0,0,0,0
0,Say Cheese! Pizza,400.0,3.4,20,54,0,0,0,0,0,1,0,0,0,0
0,Burgerhaus Gourmet Burgers,600.0,3.9,100,58,0,0,0,0,1,1,0,0,0,1
2,Hardeep Punjab,600.0,4.3,1000,57,1,0,1,0,0,0,0,0,0,0
0,Wicked Brownies,350.0,2.9,80,57,0,0,0,0,1,1,0,0,0,0
0,Ymia Naidu Caterers,300.0,2.9,80,55,1,0,1,0,0,0,1,0,1,0
2,Tandoori Pizza,500.0,2.9,80,61,0,1,1,1,0,1,0,0,0,0
0,Snack House,300.0,4.2,50,40,0,0,0,1,0,0,0,0,0,0
2,Al Zaiqa,200.0,2.9,80,51,1,0,1,1,0,0,0,0,0,0
7,Bombay Pavbhaji,200.0,2.9,80,51,0,0,0,1,0,0,0,1,0,0
8,Jk'S Food Corner,200.0,2.9,80,71,1,0,0,0,0,0,0,0,0,0
4,Shanghai Social,400.0,4.2,1000,62,1,0,0,0,0,0,0,0,0,0
1,Cupcake Bliss Cake & Desserts,200.0,4.0,20,72,0,0,0,0,0,1,0,0,0,0
3,Shudha Amruttulya,200.0,4.1,20,80,0,1,1,0,1,0,0,0,0,0
2,Black Rose Falooda And Icecreams,150.0,2.9,80,51,0,0,0,0,0,1,0,0,0,0
3,Golden Dragon Chinese & Momo,300.0,2.0,20,68,1,0,0,0,0,0,0,0,0,0
2,Ohh My Fudge,100.0,2.9,80,68,0,0,0,0,0,1,0,0,0,0
7,Amdavadi Rasoi,200.0,2.9,80,74,1,0,1,0,0,0,0,0,0,0
1,Monster Burger,200.0,3.2,20,75,1,0,1,0,1,1,0,1,1,0
3,Siily Chilly,250.0,3.3,20,52,1,0,0,0,0,0,0,0,0,0
5,Pao Ji Aamchi Mumbai Se,150.0,3.1,50,35,0,0,1,1,0,0,0,1,0,0
4,Sandwizz,199.0,2.9,80,98,0,0,0,1,0,0,0,0,0,0
1,The Clay Pot,300.0,2.9,80,74,0,1,1,0,0,0,0,0,0,0
0,Coal Flame Biriyaani,400.0,2.9,80,67,0,0,1,0,1,0,1,0,0,0
3,Lucky Chinese,300.0,2.9,80,71,1,0,0,0,0,0,0,0,0,0
7,Mlf Franco,300.0,2.9,80,48,0,0,0,1,0,0,0,0,0,0
4,Bangaliyana,300.0,2.9,80,88,1,0,1,0,0,0,0,0,0,0
4,New Gharib Nawaz Restaurant,150.0,4.5,50,53,0,0,0,0,1,1,1,0,0,0
1,Destino Re Defined,250.0,2.9,80,49,1,0,1,0,0,0,1,0,0,0
3,The Chefs Table,500.0,2.9,80,64,0,0,1,0,0,0,1,0,0,0
0,Tadka Cafe,300.0,2.9,80,57,1,0,1,0,0,0,0,0,0,0
0,Onesta,200.0,3.9,500,57,0,0,0,0,0,1,0,1,0,0
2,China Villa,200.0,4.1,100,55,1,1,1,1,1,0,0,1,0,0
2,Taste Corner,200.0,2.9,80,37,0,0,0,0,0,1,1,0,0,0
2,Freakin Fried,250.0,3.9,50,52,0,0,0,1,1,0,0,1,0,0
2,Hotel Sunita,250.0,2.9,80,59,1,0,1,0,0,0,1,0,1,0
8,Radhe Dhokla,200.0,4.4,500,29,1,1,1,1,0,0,1,1,0,0
6,Al Baik,500.0,3.3,20,40,0,0,1,0,0,0,0,0,0,0
2,Monster Wok,200.0,2.9,80,55,1,0,0,0,0,0,0,0,0,0
2,Fire Wings,350.0,3.9,50,37,1,0,0,1,0,0,0,0,0,0
4,Down The Lane,800.0,4.3,20,69,0,0,0,0,0,0,0,0,0,1
0,Chichas,250.0,2.9,80,49,1,0,1,0,0,0,0,0,0,0
2,Udupi Veg Fast Food,300.0,2.9,80,57,1,0,1,0,0,0,0,0,1,0
1,Cake D'Licious,250.0,3.9,100,50,0,0,0,0,0,1,0,0,0,0
0,Kerala Home Food,250.0,2.9,80,47,0,0,0,0,0,0,1,0,0,0
6,Lassi N Spicy,200.0,3.8,50,61,0,0,0,0,1,0,0,1,0,0
5,Dl Roll Bo55,200.0,2.9,80,45,0,0,0,1,0,0,0,1,0,0
4,Coffee N Mood,500.0,2.9,80,71,0,0,0,0,1,0,0,0,0,0
3,Agatya Thali,250.0,2.9,80,33,0,0,0,0,0,0,1,0,0,0
5,Tandoori Kingdom,500.0,2.9,80,69,0,1,1,0,0,0,0,0,0,0
1,Haldirams,300.0,4.2,100,33,0,0,1,1,1,0,1,1,0,0
0,Maharaja Military Canteen,400.0,3.9,100,38,0,0,1,0,0,0,0,0,1,0
2,Chembur Social,600.0,3.7,100,59,1,0,1,1,0,0,1,0,0,0
7,The Brooklyn Creamery - Healthy Ice Cream,200.0,2.9,80,37,0,0,0,0,0,1,0,0,0,0
0,Warmoven Cake & Desserts,200.0,4.2,100,46,0,0,0,0,0,1,0,0,0,0
0,Slurpy Shakes,150.0,2.9,80,45,0,0,0,0,1,1,0,0,0,0
2,Urban Sandwich Co.,350.0,4.4,50,41,0,0,0,1,0,0,0,0,0,0
0,Kouzina Kafe  The Food Court,200.0,2.9,80,48,0,0,0,1,1,1,0,0,0,0
5,Nomad Pizza- Traveller Series,700.0,4.2,50,74,0,0,0,0,1,0,0,0,0,1
3,Kouzina Kafe - The Food Court,200.0,2.9,80,51,0,0,0,1,1,1,0,0,0,0
1,La Pino'Z Pizza,400.0,4.0,500,33,0,0,0,1,0,1,0,1,0,0
1,Urban Monk Fine Baking,600.0,2.9,80,73,0,0,0,1,0,0,0,0,0,0
5,Yummy Bites,300.0,3.8,100,52,1,0,1,0,0,0,0,0,0,0
3,Box8 - Desi Meals,250.0,3.9,100,37,0,1,1,0,0,0,1,1,0,0
3,Itminaan Biryani - Dum Pukht,250.0,4.1,20,40,0,1,1,0,0,0,1,1,0,0
3,Mealful Rolls - Meals In A Roll,250.0,2.9,80,38,0,1,1,0,0,0,1,1,0,0
3,Nh1 Bowls - Highway To North,250.0,3.8,20,37,0,1,1,0,0,0,1,1,0,0
3,Zaza 22 Spice Biryani,250.0,3.6,50,37,0,1,1,0,0,0,1,1,0,0
3,Haldiram,300.0,4.2,500,65,0,1,1,0,0,0,0,0,0,0
1,Haldirams Sweets And Namkeen,300.0,4.3,20,31,0,0,0,0,0,0,0,1,0,0
3,Hotel Dawat,300.0,2.9,80,76,1,1,1,1,0,0,0,0,0,0
0,The Dessert Zone,200.0,3.9,20,47,0,0,0,0,1,1,0,0,0,0
2,Raje Misal,300.0,2.9,80,44,0,0,1,1,1,0,0,1,0,0
0,Burger It Up,200.0,4.1,20,47,0,0,0,1,1,1,0,0,0,1
3,Hotel Al Zaika,300.0,3.6,50,71,1,1,1,1,0,0,0,0,0,0
3,Delhi Zaika,300.0,2.9,80,74,1,1,1,1,0,0,0,0,0,0
3,Pallavi Pure Veg,300.0,2.9,80,35,1,1,1,0,1,1,0,0,1,0
3,Kuai Kitchen,1000.0,4.2,20,60,1,0,0,0,0,0,0,0,0,0
2,Ganesh Chinese Dhaba,200.0,2.9,80,59,1,0,0,0,0,0,0,0,0,0
1,Kushi Tiffin Center,100.0,2.9,80,48,0,0,1,0,0,0,0,0,1,0
1,Oh! Punjab,300.0,4.3,50,75,1,1,1,0,0,0,0,0,0,0
5,Mehendiram Restaurant & Mocktail Bar,300.0,2.9,80,52,1,0,1,0,0,0,0,0,0,0
5,Vhc Food Chain,300.0,3.9,50,48,1,1,1,0,1,0,0,1,0,0
0,Zin Box,700.0,2.9,80,46,0,0,0,0,0,0,0,0,0,1
0,Rickshaw Wala,350.0,2.9,80,34,0,1,1,0,0,0,0,0,0,0
3,In Between,200.0,2.9,80,74,0,0,0,1,0,0,0,1,0,0
6,Sri Balaji Foods And Snacks,180.0,2.9,80,82,0,0,0,0,1,1,0,1,0,0
6,Madrass Marina Mess,300.0,3.9,100,54,0,0,1,0,1,0,1,0,0,0
1,Halal Guys,300.0,2.9,80,48,0,0,0,1,1,0,0,0,0,0
4,Thali'S,300.0,2.9,80,85,1,0,0,0,0,0,0,1,0,0
